Tipo_Codigo,SPN,FMI,Descripcion,Grupo,Criticidad,Origen_Criticidad,Motor_Aplica
SPN,2023,14,Falla en el panel de instrumentos,Eléctrico,MEDIA,Manual,Generico
SPN,4011,6,Luz alta izquierda - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,4011,5,Luz alta izquierda - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,4012,6,Luz alta derecha - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,4012,5,Luz alta derecha - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,2653,6,Luz baja izquierda - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2653,5,Luz baja izquierda - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,2655,6,Luz baja derecha - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2655,5,Luz baja derecha - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,520650,0,RPM 1 Canal 5 Entrada analógica Datos no válidos,Eléctrico,MEDIA,Manual,Generico
SPN,2641,6,Bocina electrica - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2641,14,Bocina electrica - Preservar por 10 minutos,Eléctrico,MEDIA,Manual,Generico
SPN,627,2,"Fuente de alimentación perdida con la ignición encendida. Conexiones de terminales de la batería sucias, dañadas o mal conectadas",Eléctrico,MEDIA,Manual,Generico
SPN,608,9,Falla en el paquete de interruptores y el sistema eléctrico de la puerta,Eléctrico,MEDIA,Manual,Generico
SPN,3565,2,"Salida de carril a la izquierda - Datos erráticos, intermitentes o incorrectos",Eléctrico,MEDIA,Manual,Generico
SPN,3564,2,"Comando de habilitación de advertencia de cambio de carril - Datos erráticos, intermitentes o incorrectos",Eléctrico,MEDIA,Manual,Generico
SPN,1703,5,Altavoz de seguimiento de carril - Lado derecho - Corriente por debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,520750,6,Luz antiniebla izquierda - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,520750,5,Luz antiniebla izquierda - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,521511,12,Interruptor de selección del espejo izquierdo - Dispositivo o componente inteligente defectuoso,Eléctrico,MEDIA,Manual,Generico
SPN,2372,6,Luz stop izquierda - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2368,6,Luz direccional delantera izquierda - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2368,5,Luz direccional delantera izquierda - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,3412,7,Sistema de control de bloqueo de la puerta 1 - El sistema mecánico no responde o no está ajustado,Eléctrico,MEDIA,Manual,Generico
SPN,4024,2,"Interruptor de Luces de Gálibo - Datos erráticos, intermitentes o incorrectos",Eléctrico,MEDIA,Manual,Generico
SPN,2642,5,Calefaccion del espejo izquierdo - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,4026,6,Calefaccion del espejo derecho - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,4026,5,Calefaccion del espejo derecho - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,521516,12,Interruptor del calentador del espejo - Dispositivo o componente inteligente defectuoso,Eléctrico,MEDIA,Manual,Generico
SPN,521512,12,Interruptor del espejo retrovisor - Dispositivo o componente inteligente defectuoso,Eléctrico,MEDIA,Manual,Generico
SID,240,11,Lista de parámetros programables de la memoria RAM dañada,Eléctrico,MEDIA,Manual,Generico
SPN,6989,6,Sensor de Presión del neumático - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,521559,12,Interruptor de selección del espejo derecho - Dispositivo o componente inteligente defectuoso,Eléctrico,MEDIA,Manual,Generico
SPN,2374,6,Luz stop derecha - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2370,6,Luz direccional delantera derecha - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2370,5,Luz direccional delantera derecha - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,1079,4,Alimentación del sensor de 5 V - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Eléctrico,MEDIA,Manual,Generico
SPN,1079,0,Alimentación del sensor de 5 V por encima del rango normal,Eléctrico,MEDIA,Manual,Generico
SPN,520782,6,Cortocircuito a tierra o sobrecarga en el circuito de luces de estacionamiento,Eléctrico,MEDIA,Manual,Generico
SPN,2610,4,Porcentaje de intensidad solar - Voltaje por debajo de lo normal o en cortocircuito a una fuente baja,Eléctrico,MEDIA,Manual,Generico
SPN,2132,11,Panel de interruptores secundario - Causa principal desconocida,Eléctrico,MEDIA,Manual,Generico
SPN,2167,11,Tablero de instrumentos secundario - Causa principal desconocida,Eléctrico,MEDIA,Manual,Generico
SPN,2225,14,Fusible del módulo 1 de alimentación remota,Eléctrico,MEDIA,Manual,Generico
SPN,2225,9,Modulo de control remoto (RPM) 1 - Tasa de actualización anormal,Eléctrico,MEDIA,Manual,Generico
SPN,2226,14,El Modulo de Control Remoto (RPM) 2 Tiene un Problema de Dirección,Eléctrico,MEDIA,Manual,Generico
SPN,2023,11,Panel de instrumentos - Causa raíz de la falla desconocida,Eléctrico,MEDIA,Manual,Generico
SPN,2023,3,"Panel de instrumentos - Voltaje por encima de lo normal, o cortocircuitado a fuente alta",Eléctrico,MEDIA,Manual,Generico
SPN,2023,4,Panel de instrumentos - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Eléctrico,MEDIA,Manual,Generico
SPN,2023,6,Panel de instrumentos - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2236,9,Falla en el sistema eléctrico de la puerta del conductor - Las ventanas y seguros eléctricos pueden no estar funcionando,Eléctrico,MEDIA,Manual,Generico
SPN,2236,14,Sistema eléctrico de la puerta del conductor - Problemas de comunicacion del enlace de datos,Eléctrico,MEDIA,Manual,Generico
SPN,2237,9,Falla en el sistema eléctrico de la puerta del pasajero - Las ventanas y seguros eléctricos pueden no estar funcionando,Eléctrico,MEDIA,Manual,Generico
SPN,2237,14,Sistema eléctrico de la puerta del pasajero - Problemas de comunicacion del enlace de datos,Eléctrico,MEDIA,Manual,Generico
SID,4,2,"Interruptor de Luces Altas/Bajas - Datos erráticos, intermitentes o incorrectos",Eléctrico,MEDIA,Manual,Generico
SPN,880,5,Circuito de luz stop - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,520461,9,Panel de interruptores 1 Defectuoso o Error de Enlace de Datos,Eléctrico,MEDIA,Manual,Generico
SPN,520462,9,Panel de interruptores 2 Defectuoso o Error de Enlace de Datos,Eléctrico,MEDIA,Manual,Generico
SPN,882,5,Relé de la lámpara de la matrícula del remolque - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,882,4,Relé de la lámpara de la matrícula del remolque - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Eléctrico,MEDIA,Manual,Generico
SPN,520553,2,Truck Equipment Manufacturer (TEM) Aux 1 Switch Error,Eléctrico,MEDIA,Manual,Generico
SPN,520565,2,Truck Equipment Manufacturer (TEM) Aux 2 Switch Error,Eléctrico,MEDIA,Manual,Generico
SPN,520578,2,Truck Equipment Manufacturer (TEM) Aux Solenoid 1 Switch Error,Eléctrico,MEDIA,Manual,Generico
SPN,1069,1,Supervisión de la dimensión del neumático - Datos válidos pero inferiores al rango operativo normal - Nivel más severo,Eléctrico,MEDIA,Manual,Generico
SPN,6971,6,Sensor de Posición del neumático - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,6971,5,Sensor de Posición del neumático - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,6965,4,Sensor de Posición del neumático - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Eléctrico,MEDIA,Manual,Generico
SPN,6988,6,Sensor de Presión del neumático - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,6966,4,Número de identificación del sensor del neumático - Voltaje por debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,1238,2,"Interruptor de anulación de control de tracción - Datos erráticos, intermitentes o incorrectos",Eléctrico,MEDIA,Manual,Generico
SPN,2388,5,Actuador de interruptor o microinterruptor para las luces antiniebla - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,2387,2,Actuador de interruptor o microinterruptor para las luces antiniebla - Datos erraticos o intermitentes,Eléctrico,MEDIA,Manual,Generico
SPN,2378,6,Luces de parqueo - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2378,5,Luces de parqueo - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,2362,6,Luz de trabajo - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2362,5,Luz de trabajo - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,520862,13,Interruptor inesperado en el panel de interruptores 1 (Interruptor 5 de 6) - Esta falla indica que el panel de interruptores puede no haber sido programado correctamente en el módulo de control del cuerpo (BCM),Eléctrico,MEDIA,Manual,Generico
SPN,520852,13,Interruptor inesperado en el panel de interruptores 2 (Interruptor 1 de 6) - Esta falla indica que el panel de interruptores puede no haber sido programado correctamente en el módulo de control del cuerpo (BCM),Eléctrico,MEDIA,Manual,Generico
SPN,520853,13,Interruptor inesperado en el panel de interruptores 2 (Interruptor 2 de 6) - Esta falla indica que el panel de interruptores puede no haber sido programado correctamente en el módulo de control del cuerpo (BCM),Eléctrico,MEDIA,Manual,Generico
SPN,520854,13,Interruptor inesperado en el panel de interruptores 2 (Interruptor 3 de 6) - Esta falla indica que el panel de interruptores puede no haber sido programado correctamente en el módulo de control del cuerpo (BCM),Eléctrico,MEDIA,Manual,Generico
SPN,520855,13,Interruptor inesperado en el panel de interruptores 2 (Interruptor 4 de 6) - Esta falla indica que el panel de interruptores puede no haber sido programado correctamente en el módulo de control del cuerpo (BCM),Eléctrico,MEDIA,Manual,Generico
SPN,520856,13,Interruptor inesperado en el panel de interruptores 2 (Interruptor 5 de 6) - Esta falla indica que el panel de interruptores puede no haber sido programado correctamente en el módulo de control del cuerpo (BCM),Eléctrico,MEDIA,Manual,Generico
SPN,520857,13,Interruptor inesperado en el panel de interruptores 2 (Interruptor 6 de 6) - Esta falla indica que el panel de interruptores puede no haber sido programado correctamente en el módulo de control del cuerpo (BCM),Eléctrico,MEDIA,Manual,Generico
SPN,2636,6,Relé de encendido/apagado del limpiabrisas - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,2636,5,Relé de encendido/apagado del limpiabrisas - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,2637,5,Velocidad del motor del limpiaparabrisas - Corriente debajo de lo normal o circuito abierto,Eléctrico,MEDIA,Manual,Generico
SPN,4057,6,Motor del limpiabrisas - Corriente por encima de lo normal,Eléctrico,MEDIA,Manual,Generico
SPN,1547,0,Sensor de temperatura de entrada de HVAC - Datos validos pero por encima del rango normal de operacion,HVAC,MEDIA,Manual,Generico
SPN,2011,9,Pérdida de comunicación con el controlador ABS,ABS,MEDIA,Manual,Generico
SPN,1243,2,"ABS Fully Operational : Data Erratic, Intermittent Or Incorrect",Desconocido,MEDIA,Manual,Generico
SPN,4334,1,Sensor de Presión del Fluido del Escape Diésel del Postratamiento - Datos válidos pero debajo del rango de funcionamiento normal - Nivel más severo,Postratamiento,MEDIA,Manual,Generico
SPN,4340,4,Calentador de la línea del fluido de escape diesel del Postratamiento - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Postratamiento,MEDIA,Manual,Generico
SPN,5485,11,Controlador de emisiones de escape: Flujo restringido en el dosificador de la bomba del DEF,Postratamiento,MEDIA,Manual,Generico
SPN,3031,9,Sensor de Temperatura del Tanque del Fluido del Escape Diésel del Postratamiento - Tasa de actualización anormal,Postratamiento,MEDIA,Manual,Generico
SPN,3031,13,Sensor de Temperatura del Tanque del Fluido del Escape Diésel del Postratamiento - Fuera de calibración,Postratamiento,MEDIA,Manual,Generico
SPN,1761,17,Circuito del Sensor de Nivel del Tanque del Fluido del Escape Diésel del Postratamiento - Datos válidos pero inferiores al rango de funcionamiento normal - Nivel menos grave,Postratamiento,MEDIA,Manual,Generico
SPN,1761,18,Circuito del Sensor de Nivel del Tanque del Fluido del Escape Diésel del Postratamiento - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Postratamiento,MEDIA,Manual,Generico
SPN,1761,1,Circuito del Sensor de Nivel del Tanque del Fluido del Escape Diésel del Postratamiento - Datos válidos pero debajo del rango de funcionamiento normal - Nivel más severo,Postratamiento,MEDIA,Manual,Generico
SPN,1761,13,Circuito del Sensor de Nivel del Tanque del Fluido del Escape Diésel del Postratamiento - Fuera de calibracion,Postratamiento,MEDIA,Manual,Generico
SPN,3223,5,Calentador del sensor de gas de admisión de Postratamiento - Corriente debajo de lo normal o circuito abierto,Postratamiento,MEDIA,Manual,Generico
SPN,3228,2,"Suministro de Energía del Sensor de NOx de Salida de Postratamiento - Datos Erráticos, Intermitentes o Incorrectos",Postratamiento,MEDIA,Manual,Generico
SPN,3226,16,"Circuito del Sensor de NOx de la Salida del Postratamiento - Datos válidos, pero por encima del rango de funcionamiento normal - Nivel moderadamente grave",Postratamiento,MEDIA,Manual,Generico
SPN,3226,20,Circuito del Sensor de NOx de la Salida del Postratamiento - Datos con desviación alta,Postratamiento,MEDIA,Manual,Generico
SPN,3226,2,Circuito del Sensor de NOx de la Salida del Postratamiento - Datos erraticos o intermitentes,Postratamiento,MEDIA,Manual,Generico
SPN,3226,0,Circuito del Sensor de NOx de la Salida del Postratamiento - Datos Válidos Pero Por Encima de la Gama Normal de Operación - Nivel más severo,Postratamiento,MEDIA,Manual,Generico
SPN,3226,13,Circuito del Sensor de NOx de la Salida del Postratamiento - Fuera de calibracion,Postratamiento,MEDIA,Manual,Generico
SPN,5031,10,Calefactor del sensor de NOx de la salida de postratamiento - Tasa de cambio anormal,Postratamiento,MEDIA,Manual,Generico
SPN,3216,16,NOx de Admisión del Postratamiento - Datos Válidos Pero Por Encima de la Gama Normal de Operación - Se ha detectado una condición de NOx alto en la salida del motor,Postratamiento,MEDIA,Manual,Generico
SPN,4360,2,Circuito del Sensor de Temperatura de Entrada del SCR de Postratamiento - Datos erraticos o intermitentes,Postratamiento,MEDIA,Manual,Generico
SPN,4363,3,Circuito del Sensor de Temperatura de salida del SCR de Postratamiento - Voltaje Arriba de lo Normal o en Corto con Fuente Alta,Postratamiento,MEDIA,Manual,Generico
SPN,3361,9,Temperatura de la Unidad de Dosificación de Fluido del Escape Diésel del Postratamiento - Tasa de actualización anormal,Postratamiento,MEDIA,Manual,Generico
SPN,3362,7,Líneas de entrada de la unidad de dosificación de líquido de escape diesel del postratamiento: El sistema mecánico no responde o está desajustado,Postratamiento,MEDIA,Manual,Generico
SPN,3226,15,Circuito del Sensor de NOx de la Salida del Postratamiento - Datos Válidos Pero Por Encima de la Gama Normal de Operación - Nivel menos severo,Postratamiento,MEDIA,Manual,Generico
SPN,3226,5,Circuito del Sensor de NOx de la Salida del Postratamiento Circuito Abierto,Postratamiento,MEDIA,Manual,Generico
SPN,6968,4,"Antenna Number : Voltage Below Normal, Or Shorted To Low Source",Desconocido,MEDIA,Manual,Generico
SPN,563,14,Mensaje CAN del sistema ABS - El sistema de asistencia para arranque en pendientes (HSA) no está operativo,Transmisión,MEDIA,Manual,Generico
PID,49,9,Mensajes CAN del sistema ABS - La TECU detecta que se ha perdido la comunicación con el módulo ABS a través del enlace de datos J1939,Transmisión,MEDIA,Manual,Generico
PID,49,14,Mensaje CAN del sistema ABS - El sistema de asistencia para arranque en pendientes (HSA) no está operativo,Transmisión,MEDIA,Manual,Generico
